TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
27.25,Credit,Kansas City,Branch,Senior,Retired,91.99999999999999,1.0,5365.2,2
899.2850000000002,Debit,El Paso,Branch,Youth,Engineer,171.0,1.0,7858.41,1
331.66,Debit,Las Vegas,ATM,Senior,Retired,145.0,1.0,7216.3,2
667.95,Credit,Oklahoma City,ATM,Senior,Doctor,253.0,1.0,13558.56,2
49.84,Debit,Chicago,ATM,Adult,Doctor,146.0,1.0,7872.04,1
556.04,Debit,Denver,ATM,Senior,Retired,26.999999999999996,1.0,5200.04,1
88.06,Credit,Raleigh,Online,Youth,Student,288.0,1.0,1779.85,0
745.95,Debit,Memphis,ATM,Adult,Doctor,127.0,1.0,13264.14,2
67.25,Debit,Miami,Online,Youth,Student,157.0,1.0,467.4,2
93.63,Debit,New York,ATM,Youth,Engineer,141.0,1.0,9873.62,2
74.11,Debit,San Jose,Branch,Youth,,49.0,1.0,1257.9,0
41.13,Credit,Philadelphia,Branch,Senior,Retired,58.00000000000001,1.0,6067.54,0
192.02,Credit,Indianapolis,Online,Senior,Retired,154.0,1.0,5169.07,2
291.27,Debit,Detroit,Branch,Senior,Retired,121.0,1.0,6878.86,1
296.46,,Dallas,Branch,Youth,Student,136.0,1.0,558.99,1
341.84,Credit,El Paso,Branch,Youth,Student,89.0,1.0,1400.04,1
98.41,Debit,Sacramento,Online,Youth,Student,48.0,1.0,912.7099999999999,0
109.28,Debit,San Diego,Online,Youth,Engineer,112.0,1.0,6338.35,0
27.51,Credit,Columbus,Online,Adult,Doctor,103.0,1.0,13645.63,1
12.18,Debit,New York,Branch,Senior,Retired,77.0,1.0,4909.24,2
207.71,Credit,Kansas City,Online,Youth,,63.0,1.0,570.0999999999999,2
25.77,Credit,San Diego,Online,Adult,Doctor,277.0,1.0,11749.77,0
127.56999999999998,Debit,Nashville,ATM,Adult,Retired,75.0,1.0,6118.2,2
392.05,Debit,Denver,ATM,Senior,Engineer,172.0,1.0,4383.69,1
521.01,Credit,Seattle,Branch,Adult,Engineer,73.0,1.0,4004.55,0
849.76,Debit,Seattle,ATM,Youth,Student,269.0,1.0,373.88,0
172.5,Debit,Columbus,Online,Senior,Doctor,30.999999999999996,1.0,6851.16,1
265.44,Debit,San Antonio,ATM,Youth,Engineer,169.0,1.0,9700.77,0
152.34,Debit,Omaha,Branch,Adult,Doctor,115.0,1.0,6853.51,0
21.13,Debit,Dallas,Branch,Youth,Student,153.0,1.0,948.7,1
111.55,Debit,Denver,ATM,Adult,Doctor,101.0,1.0,12221.17,1
321.82,Credit,Raleigh,Branch,Youth,Engineer,43.0,1.0,6500.5,0
899.2850000000002,Credit,Washington,Branch,Adult,Engineer,279.0,1.0,9927.75,0
148.77,Debit,San Jose,Branch,Senior,Retired,175.0,1.0,2138.42,0
14.08,Debit,,Branch,Adult,Retired,154.0,1.0,3908.6499999999996,0
899.2850000000002,Debit,Colorado Springs,ATM,Adult,Doctor,121.0,1.0,11041.9,1
566.33,Credit,Charlotte,ATM,Youth,Student,66.0,1.0,379.82,1
206.51,,Indianapolis,ATM,Adult,Retired,275.0,1.0,3921.74,2
180.94,Debit,Raleigh,Branch,Senior,Retired,57.0,1.0,7659.990000000001,0
77.9,Debit,Washington,Branch,Youth,Student,128.0,1.0,664.7199999999999,0
318.92,Credit,Washington,Branch,Youth,Student,60.00000000000001,1.0,1167.25,0
583.3,Credit,Nashville,Online,Adult,Engineer,142.0,1.0,5896.01,2
100.68,Debit,Memphis,Online,Senior,Retired,139.0,1.0,1123.75,2
589.64,Debit,Charlotte,Online,Senior,Retired,210.0,1.0,2039.4,1
225.93,Credit,Omaha,Branch,Youth,Student,199.0,1.0,1864.27,0
651.55,Debit,Phoenix,Online,Senior,Retired,82.0,1.0,2325.78,0
80.97,Debit,Seattle,Online,Youth,Doctor,157.0,1.0,5926.31,0
191.89,Debit,San Antonio,Branch,Youth,Student,14.0,1.0,399.57,0
304.75,Credit,Austin,Branch,Senior,Retired,125.0,1.0,1916.34,1
201.53,Debit,Tucson,Online,Senior,Retired,287.0,1.0,2732.86,0
8.45,Debit,Philadelphia,ATM,Youth,Student,141.0,1.0,1115.3,0
435.98,Debit,Mesa,Branch,Youth,Engineer,105.0,1.0,7334.08,2
743.24,Credit,Indianapolis,Online,Youth,Student,109.0,1.0,1024.19,2
16.27,Debit,Atlanta,ATM,Adult,Doctor,44.0,1.0,10971.32,1
290.86,Debit,Louisville,Online,Adult,Doctor,36.0,1.0,14631.88,2
85.73,Debit,Virginia Beach,ATM,Adult,Doctor,266.0,1.0,14928.35,0
555.71,Credit,Boston,Branch,Youth,Student,73.0,1.0,830.3699999999999,1
40.03,Debit,Omaha,Branch,Youth,Student,200.00000000000003,1.0,6408.8,0
73.01,Credit,Milwaukee,Online,Youth,Student,61.99999999999999,1.0,1997.3299999999997,2
346.12,Debit,San Francisco,Branch,Adult,Doctor,12.0,1.0,13084.27,0
1.9299999999999997,Debit,Chicago,Branch,Adult,Doctor,175.0,1.0,5684.09,1
252.92999999999998,Debit,Portland,ATM,Senior,Retired,222.0,1.0,2760.37,0
238.54,Debit,Indianapolis,ATM,Youth,Student,12.0,1.0,868.9099999999999,2
899.2850000000002,Debit,Tucson,Branch,Senior,Retired,129.0,1.0,5838.91,0
58.7,Debit,New York,,Senior,Doctor,141.0,1.0,8937.35,2
7.5600000000000005,Debit,Milwaukee,ATM,Adult,Doctor,145.0,1.0,8528.72,2
540.4,Debit,Houston,Branch,Adult,Doctor,272.0,1.0,425.77,2
264.14,Debit,Baltimore,ATM,Senior,Doctor,125.0,1.0,8459.26,1
248.15000000000003,Debit,Milwaukee,ATM,Senior,Retired,202.0,1.0,2649.23,2
24.34,Debit,Raleigh,Branch,Adult,Engineer,110.0,1.0,6659.12,0
428.61,Debit,Fort Worth,ATM,Senior,Doctor,61.99999999999999,1.0,11937.04,1
117.66,Credit,Memphis,Branch,Adult,Doctor,126.0,1.0,6794.17,2
165.8,Debit,Nashville,Online,Senior,Engineer,287.0,1.0,2064.76,2
289.18,Debit,Baltimore,ATM,Senior,Retired,64.0,1.0,3139.75,1
125.38999999999999,Debit,Los Angeles,ATM,Youth,Student,140.0,1.0,202.69,2
305.18,Debit,Chicago,Online,Adult,Retired,215.99999999999997,1.0,4474.2,1
506.90000000000003,Credit,Houston,Branch,Senior,Doctor,56.0,1.0,11471.87,2
504.11999999999995,Credit,Baltimore,Branch,Youth,Student,101.0,1.0,1107.28,1
42.09,Debit,Denver,Branch,Youth,Engineer,118.0,1.0,5526.28,1
607.28,Debit,Baltimore,ATM,Youth,Doctor,84.00000000000001,1.0,9679.68,1
91.9,Debit,Chicago,Online,Senior,Retired,125.0,1.0,1033.94,1
303.43,Debit,Virginia Beach,Branch,Youth,Student,30.0,1.0,1833.24,0
668.78,Debit,Mesa,ATM,Youth,Student,141.0,1.0,983.6799999999998,2
270.54,Credit,Sacramento,ATM,Youth,Student,139.0,1.0,269.78,0
247.93,Debit,Indianapolis,Branch,Youth,Engineer,79.0,1.0,9801.48,2
34.67,Debit,Chicago,Online,Youth,Student,71.0,1.0,888.6,1
326.03,Credit,New York,Online,Youth,Student,137.0,1.0,290.24,2
148.26,Debit,Omaha,ATM,Youth,Student,57.0,1.0,958.7,0
899.2850000000002,Debit,San Diego,Online,Youth,Student,37.99999999999999,1.0,1605.67,0
373.99,Debit,Sacramento,ATM,Senior,Doctor,140.0,1.0,8590.5,0
254.33999999999997,Debit,El Paso,Online,Adult,Engineer,112.0,1.0,5461.08,1
819.48,Debit,Virginia Beach,ATM,Youth,Student,26.0,1.0,1804.5,0
14.0,Debit,San Antonio,ATM,Adult,Engineer,173.0,1.0,7975.179999999999,0
57.16,Debit,Columbus,ATM,Adult,Engineer,74.0,1.0,222.22,1
282.26,Debit,Memphis,Online,Youth,Engineer,278.0,1.0,6857.2,2
46.96,Debit,Las Vegas,Online,Adult,Engineer,112.0,1.0,2028.92,2
473.2,Debit,Houston,Online,Youth,Doctor,173.0,1.0,248.52,2
192.97,Debit,Sacramento,ATM,Adult,Retired,140.0,1.0,3019.04,0
168.99,Debit,Baltimore,ATM,Youth,Student,203.0,1.0,1523.57,1
1.8200000000000003,Debit,San Francisco,Online,Senior,Retired,60.00000000000001,1.0,5571.39,0
40.9,Debit,Charlotte,ATM,Adult,Doctor,37.0,1.0,1514.34,1
78.91,Debit,Sacramento,Online,Senior,Doctor,157.0,1.0,1817.43,0
169.97,Credit,San Diego,ATM,Youth,Student,12.0,1.0,6269.12,0
17.79,Debit,Jacksonville,Branch,Senior,Retired,162.0,1.0,2281.9,2
486.61,Credit,Sacramento,ATM,Adult,Engineer,130.0,1.0,2006.69,0
148.13,Debit,Phoenix,Branch,Adult,Retired,56.0,1.0,2189.38,0
164.52,Debit,Dallas,ATM,Senior,Doctor,162.0,1.0,11036.74,1
720.89,Debit,Indianapolis,ATM,Youth,Student,120.0,1.0,447.06,2
268.7,Debit,Milwaukee,ATM,Adult,Retired,63.0,1.0,2104.74,2
637.34,Debit,Indianapolis,ATM,Adult,Retired,278.0,1.0,5183.5,2
216.76,Credit,Omaha,Online,Adult,Engineer,138.0,1.0,643.6399999999999,0
418.02,Debit,Los Angeles,ATM,Adult,Doctor,110.0,1.0,11011.86,2
292.03,Credit,Memphis,ATM,Adult,Engineer,154.0,1.0,951.3300000000002,2
251.4,Debit,Tucson,ATM,Adult,Retired,178.0,1.0,2561.67,0
184.56,Debit,Virginia Beach,Online,Youth,Student,93.0,1.0,1549.27,0
33.76,Debit,Seattle,Online,Youth,Engineer,227.0,1.0,3253.51,0
253.46000000000004,Debit,Memphis,ATM,Adult,Engineer,60.00000000000001,1.0,4734.110000000001,2
899.2850000000002,Debit,Los Angeles,ATM,Senior,Retired,173.0,1.0,3910.5900000000006,2
138.68,Credit,Colorado Springs,Branch,Youth,Student,44.0,1.0,206.2,1
42.56,Debit,Fresno,Online,Youth,Student,146.0,1.0,4361.44,1
680.76,Debit,,Branch,Youth,Student,165.0,1.0,572.97,0
53.83,Debit,Baltimore,Branch,Senior,Retired,131.0,1.0,4580.59,1
11.09,Debit,Charlotte,Branch,Adult,Engineer,95.0,1.0,2990.05,1
37.81,Debit,,Branch,Senior,Retired,195.0,1.0,5208.98,0
449.18,Debit,Denver,Online,Senior,Retired,50.00000000000001,1.0,1025.99,1
899.2850000000002,Debit,San Diego,ATM,Youth,Doctor,250.0,1.0,13534.3,0
297.6,Debit,Milwaukee,Online,Adult,Doctor,162.0,1.0,1461.17,2
683.75,Debit,Las Vegas,Branch,Youth,Doctor,106.0,1.0,6333.72,2
21.4,Credit,,Online,Adult,Engineer,129.0,1.0,8551.6,0
315.94,Debit,Omaha,ATM,Senior,Retired,93.0,1.0,4273.99,0
331.32,Debit,Sacramento,Branch,Senior,Doctor,137.0,1.0,13054.54,0
223.76,Credit,Boston,Branch,Senior,Retired,110.0,1.0,4102.23,1
216.03,Debit,Boston,ATM,Adult,Doctor,300.0,1.0,10462.77,1
17.42,Debit,Dallas,ATM,Senior,Retired,150.0,1.0,6851.31,1
491.91,Debit,Milwaukee,Online,Senior,Retired,155.0,1.0,2421.94,2
350.11,Credit,Raleigh,Online,Senior,Retired,178.0,1.0,4639.04,0
218.07,Debit,Austin,Branch,Youth,Student,243.0,1.0,443.62,1
291.09,Debit,El Paso,Branch,Adult,Engineer,112.0,1.0,6312.79,1
422.14,Credit,Albuquerque,Branch,Youth,Student,109.0,1.0,1436.32,1
613.21,Debit,Tucson,ATM,Senior,Retired,157.0,1.0,3279.12,0
73.83,Debit,Las Vegas,Online,Senior,Doctor,69.00000000000001,1.0,6020.29,2
67.33,Debit,Detroit,Online,Adult,Engineer,36.0,1.0,5925.98,1
26.92,Debit,Indianapolis,ATM,Senior,Retired,43.0,1.0,1674.94,2
18.3,Debit,Mesa,Online,Adult,Engineer,155.0,1.0,3733.5200000000004,2
317.94,Debit,Los Angeles,ATM,Adult,Engineer,123.99999999999999,1.0,2996.51,2
179.38,Debit,Mesa,Online,Adult,Doctor,173.0,1.0,11666.18,2
899.2850000000002,Debit,,Online,Senior,Doctor,139.0,1.0,7006.46,0
13.92,Debit,Los Angeles,ATM,Youth,Engineer,209.0,1.0,2735.84,2
365.43,Debit,Portland,ATM,Youth,Student,176.0,1.0,1073.51,0
263.59,Debit,Dallas,Branch,Senior,Retired,16.0,1.0,6996.35,1
54.8,Debit,Albuquerque,Branch,Youth,Engineer,140.0,1.0,4943.49,1
141.49,,Baltimore,Online,Youth,Student,75.0,1.0,1665.58,1
31.389999999999997,Debit,Tucson,ATM,Youth,Student,15.0,1.0,998.4900000000001,0
93.82,Debit,,Online,Adult,Engineer,176.0,1.0,8422.06,0
5.71,Debit,Tucson,Branch,Youth,Student,106.0,1.0,1285.42,0
178.39,Debit,Tucson,Online,Youth,Engineer,98.0,1.0,8469.43,0
126.91,Debit,,ATM,Youth,Student,42.00000000000001,1.0,692.6899999999999,0
36.09,Debit,Columbus,Branch,Adult,Doctor,167.0,1.0,12319.26,1
91.77,Debit,Omaha,Branch,Adult,Doctor,174.0,1.0,9240.73,0
198.92,Debit,,Online,Youth,Engineer,100.00000000000001,1.0,2854.66,0
137.81,Debit,Detroit,Branch,Adult,Engineer,44.0,1.0,2631.47,1
136.88,Credit,Memphis,Branch,Youth,Student,71.0,1.0,7465.950000000001,2
133.07,Debit,Sacramento,Branch,Youth,Student,155.0,1.0,1670.99,0
1.14,Debit,Indianapolis,Branch,Adult,Doctor,137.0,1.0,13913.92,2
256.34,Debit,Kansas City,Branch,Senior,Retired,99.0,1.0,7471.630000000001,2
56.11,Debit,Boston,Branch,Youth,Doctor,109.0,1.0,11123.65,1
118.1,Debit,Fort Worth,ATM,Adult,Engineer,50.00000000000001,1.0,7976.6,1
137.86,Credit,Sacramento,Online,Senior,Doctor,120.0,1.0,8046.939999999999,0
813.78,Credit,Atlanta,ATM,Adult,Doctor,55.0,1.0,14935.500000000002,1
237.97,Debit,Columbus,ATM,Senior,Doctor,69.00000000000001,1.0,13486.15,1
684.96,Debit,Mesa,ATM,Youth,Student,30.999999999999996,1.0,526.67,2
878.63,Debit,Columbus,ATM,Senior,Engineer,139.0,1.0,4954.37,1
276.56,Debit,Austin,Branch,Senior,Doctor,15.0,1.0,8942.58,1
8.75,Debit,Louisville,ATM,Senior,Retired,199.0,1.0,4044.6199999999994,2
637.48,Debit,Colorado Springs,Online,Senior,Retired,207.0,1.0,4148.85,1
103.15,Debit,San Diego,Branch,Adult,Doctor,179.0,1.0,11388.15,0
505.59999999999997,Debit,Denver,Branch,Adult,Retired,183.0,1.0,5347.57,1
371.86,Debit,Miami,ATM,Adult,Doctor,91.0,1.0,1329.45,2
14.26,Debit,Virginia Beach,Branch,Adult,Engineer,37.0,1.0,2475.65,0
13.16,Debit,Mesa,Branch,Adult,Engineer,98.0,1.0,1019.46,2
167.92,Debit,Memphis,ATM,Adult,Doctor,136.0,1.0,14321.73,2
73.01,Debit,Houston,ATM,Adult,Retired,101.0,1.0,2833.12,2
201.5,Credit,Dallas,Online,Senior,Doctor,196.0,1.0,12148.32,1
150.3,Debit,Las Vegas,Online,Adult,Doctor,204.0,1.0,14371.08,2
23.7,Debit,San Francisco,ATM,Adult,Doctor,32.0,1.0,7947.439999999999,0
49.59,Debit,Boston,Branch,Adult,Engineer,147.0,1.0,6037.03,1
720.13,Credit,Omaha,ATM,Youth,Student,96.0,1.0,387.02,0
134.92,Debit,Los Angeles,Online,Youth,Student,101.0,1.0,1081.97,2
116.97,Debit,Oklahoma City,ATM,Youth,Student,299.0,1.0,729.7,2
11.06,Debit,Colorado Springs,ATM,Youth,Engineer,13.0,1.0,2782.21,1
88.29,Credit,Houston,Online,Adult,Engineer,287.0,1.0,5245.93,2
5.81,Debit,Houston,ATM,Youth,Student,222.0,1.0,1290.95,2
103.48,Debit,Baltimore,ATM,Youth,Engineer,33.0,1.0,6494.25,1
156.74,Debit,Oklahoma City,ATM,Senior,Retired,136.0,1.0,4004.35,2
505.14,Debit,Portland,ATM,Senior,Retired,179.0,1.0,2525.47,0
31.060000000000002,Debit,Kansas City,ATM,Adult,Doctor,61.00000000000001,1.0,11014.25,2
7.610000000000001,Debit,Atlanta,ATM,Adult,Doctor,163.0,1.0,6275.0,1
276.16,Credit,Portland,ATM,Adult,Retired,71.0,1.0,1733.34,0
145.77,Debit,Memphis,ATM,Senior,Retired,237.0,1.0,5294.98,2
369.44,Debit,Detroit,Online,Youth,Engineer,18.999999999999996,1.0,5018.67,1
558.86,Debit,Austin,ATM,Senior,Doctor,95.0,1.0,9844.32,1
429.15,Debit,Las Vegas,Branch,Youth,Student,218.0,1.0,712.1299999999999,2
36.74,Debit,Tucson,Branch,Youth,Doctor,133.0,1.0,6217.58,0
79.14,Credit,Portland,Online,Adult,Retired,22.0,1.0,2229.56,0
132.48,Debit,Charlotte,Branch,Youth,Engineer,101.0,1.0,9313.05,1
136.48,Debit,Charlotte,Online,Adult,Engineer,138.0,1.0,4618.53,1
203.76,Debit,Colorado Springs,Branch,Adult,Retired,37.0,1.0,6747.16,1
750.95,Debit,Chicago,Branch,Senior,Retired,26.999999999999996,1.0,5134.37,1
0.84,Debit,Austin,ATM,Adult,Engineer,30.999999999999996,1.0,2207.54,1
257.18,Debit,Los Angeles,Online,Senior,Doctor,28.0,1.0,13336.15,2
767.66,Debit,San Jose,ATM,Senior,Doctor,155.0,1.0,1801.69,0
182.29,Debit,San Diego,Online,Adult,Doctor,123.0,1.0,522.39,0
184.51,Credit,Portland,Online,Adult,Doctor,118.0,1.0,9381.64,0
451.31,Debit,Fort Worth,ATM,Senior,Retired,166.0,1.0,2963.29,1
144.1,Debit,Chicago,Branch,Adult,Doctor,30.0,1.0,11523.64,1
72.5,Debit,Fort Worth,ATM,Adult,Doctor,30.0,1.0,12723.62,1
74.11,Credit,Virginia Beach,Online,Senior,Retired,71.0,1.0,3920.11,0
22.15,Debit,Denver,Branch,Adult,Doctor,73.0,1.0,7451.83,1
777.92,Debit,Austin,Branch,Senior,Doctor,97.0,1.0,7061.58,1
790.07,Debit,Miami,Online,Youth,Student,197.0,1.0,985.7700000000001,2
406.33,Credit,Miami,Branch,Adult,Engineer,103.0,1.0,4298.34,2
767.41,Debit,Fort Worth,ATM,Adult,Doctor,26.999999999999996,1.0,12799.34,1
4.58,Credit,Atlanta,Online,Youth,Student,135.0,1.0,811.2399999999999,1
211.36,Credit,Atlanta,Branch,Adult,Doctor,88.0,1.0,13273.08,1
49.67,Debit,Atlanta,Online,Youth,Student,146.0,1.0,842.94,1
77.83,Credit,Kansas City,Branch,Adult,Engineer,146.0,1.0,2471.53,2
702.87,Debit,Washington,ATM,Youth,Student,183.99999999999997,1.0,1237.5,0
133.56,Debit,,Online,Youth,Student,177.0,1.0,783.8299999999999,0
868.05,Credit,San Diego,Online,Adult,Engineer,119.0,1.0,3931.03,0
52.87,Debit,Indianapolis,Branch,Youth,Student,70.0,1.0,960.96,2
179.0,Debit,Houston,ATM,Senior,Retired,121.0,1.0,7310.88,2
899.2850000000002,Credit,Philadelphia,Online,Senior,Retired,37.0,1.0,1385.74,0
384.11,Debit,Fort Worth,ATM,Adult,Retired,12.0,1.0,7902.5199999999995,1
227.61,Debit,Houston,Online,Senior,Retired,61.00000000000001,1.0,4405.28,2
40.83,Debit,Indianapolis,ATM,Adult,Engineer,24.0,1.0,3944.12,2
19.76,Debit,Nashville,ATM,Youth,Student,240.0,1.0,1523.04,2
484.24,Debit,Raleigh,Branch,Senior,Doctor,77.0,1.0,8042.299999999999,0
211.36,Debit,Houston,Online,Youth,Doctor,110.0,1.0,5531.93,2
301.47,Debit,Colorado Springs,Branch,Youth,Student,291.0,1.0,560.73,1
199.09,Debit,Detroit,Online,Senior,Doctor,89.0,1.0,1658.52,1
38.95,Debit,Los Angeles,Online,Youth,Engineer,50.00000000000001,1.0,731.52,2
515.94,Debit,San Francisco,ATM,Youth,Engineer,37.0,1.0,1389.89,0
41.93,Debit,Fresno,ATM,Adult,Engineer,136.0,1.0,5081.26,1
137.84,Debit,Omaha,ATM,Youth,Student,112.0,1.0,1000.3500000000001,0
95.35,Debit,Chicago,Online,Youth,Student,131.0,1.0,1639.9,1
93.14,Debit,Memphis,Online,Senior,Retired,151.0,1.0,5473.82,2
899.2850000000002,Debit,New York,Branch,Senior,Doctor,159.0,1.0,1729.26,2
79.33,Credit,Las Vegas,Online,Adult,Doctor,109.0,1.0,14798.1,2
76.89,Debit,Chicago,ATM,Adult,Doctor,132.0,1.0,4734.110000000001,1
233.71,Debit,Jacksonville,Online,Youth,Student,297.0,1.0,1231.98,2
14.92,Debit,Las Vegas,Branch,Youth,Engineer,120.0,1.0,6611.26,2
242.17,Debit,Jacksonville,ATM,Senior,Doctor,147.0,1.0,883.7199999999999,2
122.98,Debit,Jacksonville,Online,Senior,Retired,228.0,1.0,5055.99,2
129.35,Debit,Las Vegas,ATM,Adult,Engineer,130.0,1.0,7166.88,2
138.33,Debit,Dallas,Online,Youth,Student,69.00000000000001,1.0,232.56,1
39.31,Debit,Portland,Online,Youth,Student,178.0,1.0,1236.38,0
91.85,Debit,Seattle,Online,Youth,Student,148.0,1.0,802.09,0
277.7,Debit,Nashville,Branch,Adult,Engineer,107.0,1.0,1423.2,2
114.03,Debit,Portland,ATM,Adult,Doctor,172.0,1.0,13388.56,0
302.63,Credit,San Jose,Branch,Youth,Engineer,10.0,1.0,2801.28,0
31.19,Debit,Charlotte,ATM,Adult,Engineer,74.0,1.0,5545.96,1
112.91,Credit,Tucson,Online,Youth,Engineer,135.0,1.0,4764.48,0
742.26,Debit,San Diego,Online,Youth,Engineer,36.0,1.0,7868.189999999999,0
256.8,Debit,Charlotte,ATM,Youth,Student,80.0,1.0,1128.38,1
378.68,Debit,Fort Worth,ATM,Senior,Doctor,239.0,1.0,7627.04,1
571.93,Debit,Washington,Online,Adult,Retired,119.0,1.0,4026.0300000000007,0
26.31,Credit,Austin,Online,Senior,Retired,163.0,1.0,7095.76,1
205.58,Debit,Portland,Online,Youth,Student,112.0,1.0,1501.95,0
533.61,Debit,Mesa,Online,Adult,Engineer,115.0,1.0,3656.93,2
428.62,Debit,Raleigh,Branch,Adult,Retired,72.0,1.0,3473.24,0
361.22,Debit,Raleigh,ATM,Senior,Retired,167.0,1.0,7061.73,0
837.29,Debit,Phoenix,Branch,Youth,Student,215.99999999999997,1.0,6012.67,0
117.25,Credit,Atlanta,Online,Youth,Doctor,73.0,1.0,13694.68,1
135.27,Debit,Atlanta,ATM,Adult,Doctor,131.0,1.0,9410.51,1
185.1,Debit,Albuquerque,Branch,Adult,Retired,22.999999999999996,1.0,6115.63,1
113.54,Debit,Columbus,Online,Youth,Engineer,273.0,1.0,5581.21,1
354.96,Debit,Fort Worth,Online,Senior,Doctor,96.0,1.0,6712.94,1
224.22,Debit,Fresno,Branch,Adult,Doctor,37.0,1.0,8400.87,1
737.1,Debit,Washington,ATM,Senior,Retired,91.99999999999999,1.0,4644.19,0
223.22,Debit,Fort Worth,ATM,Youth,Student,96.0,1.0,1734.22,1
557.26,Debit,San Jose,ATM,Senior,Doctor,53.00000000000001,1.0,5237.12,0
899.2850000000002,Debit,Memphis,Online,Youth,Engineer,95.0,1.0,969.06,2
27.44,Debit,Boston,ATM,Senior,Retired,164.0,1.0,5950.48,1
310.09,Debit,Detroit,Branch,Youth,Doctor,166.0,1.0,9962.5,1
80.38,Debit,Kansas City,Online,Adult,Doctor,116.00000000000001,1.0,9662.88,2
26.1,Credit,Detroit,Branch,Senior,Doctor,115.0,1.0,5243.0,1
845.14,Credit,Oklahoma City,Branch,Senior,Retired,183.0,1.0,1702.65,2
59.73,Debit,Fresno,ATM,Youth,Student,56.0,1.0,800.93,1
758.77,Debit,San Antonio,ATM,Senior,Engineer,114.0,1.0,7231.47,0
301.51,Debit,Charlotte,ATM,Youth,Student,284.0,1.0,1052.31,1
418.03,Debit,Austin,,Adult,Doctor,161.0,1.0,10721.29,1
118.06,Credit,Las Vegas,Branch,Youth,Doctor,30.999999999999996,1.0,13560.63,2
483.92,Debit,New York,ATM,Senior,Retired,115.0,1.0,3138.0,2
78.93,Debit,Mesa,ATM,Youth,Doctor,145.0,1.0,9916.24,2
36.63,Debit,Miami,ATM,Senior,Retired,261.0,1.0,7941.73,2
87.85,Debit,Colorado Springs,Branch,Adult,Engineer,63.0,1.0,3753.2400000000002,1
899.2850000000002,Debit,Philadelphia,Online,Youth,Doctor,55.0,1.0,9733.83,0
705.34,Debit,Washington,Online,Adult,Doctor,123.99999999999999,1.0,5003.22,0
146.55,Debit,Virginia Beach,Online,Adult,Retired,123.99999999999999,1.0,4087.4400000000005,0
116.89,Debit,Columbus,Online,Senior,Retired,226.0,1.0,4880.31,1
106.41,Debit,Los Angeles,Branch,Adult,Retired,87.0,1.0,1310.38,2
899.2850000000002,Debit,Boston,ATM,Senior,Retired,103.0,1.0,2513.51,1
584.41,Debit,Las Vegas,ATM,Youth,Student,41.0,1.0,4475.22,2
584.98,Credit,Chicago,Branch,Adult,Retired,121.0,1.0,6521.05,1
79.21,Debit,Colorado Springs,Branch,Adult,Retired,140.0,1.0,1615.04,1
173.13,Credit,Atlanta,Online,Youth,Student,288.0,1.0,1490.34,1
335.7,Debit,El Paso,ATM,Senior,,57.0,1.0,6601.44,1
899.2850000000002,Credit,Las Vegas,Online,Adult,Doctor,109.0,1.0,8611.17,2
422.81,Debit,Los Angeles,Branch,Youth,Student,193.0,1.0,1929.2799999999997,2
135.43,Debit,San Jose,ATM,Adult,Retired,91.99999999999999,1.0,5315.83,0
584.88,Debit,Philadelphia,ATM,Youth,Student,121.0,1.0,548.45,0
308.94,Debit,Los Angeles,Online,Youth,Student,167.0,1.0,1931.6599999999999,2
295.93,Debit,Boston,Branch,Youth,Doctor,117.0,1.0,1050.63,1
899.2850000000002,Debit,Philadelphia,Online,Youth,Student,50.00000000000001,1.0,9963.39,0
77.44,Debit,Washington,Branch,Adult,Retired,268.0,1.0,1950.63,0
92.5,Credit,Seattle,Online,Adult,Engineer,70.0,1.0,6295.45,0
97.74,Credit,Los Angeles,Online,Adult,Engineer,137.0,1.0,4113.63,2
291.68,Debit,Columbus,ATM,Youth,Student,90.0,1.0,1451.02,1
56.96,Debit,Albuquerque,ATM,Youth,Student,135.0,1.0,1597.85,1
436.8,Debit,Seattle,Online,Youth,Student,91.99999999999999,1.0,1256.33,0
259.49,Debit,Austin,Online,Senior,Retired,292.0,1.0,7320.61,1
726.26,Debit,Omaha,Online,Adult,Retired,147.0,1.0,2150.38,0
568.68,Debit,Houston,ATM,Senior,Retired,101.0,1.0,2940.04,2
77.57,Debit,Atlanta,Online,Adult,,225.0,1.0,12801.93,1
899.2850000000002,Debit,Boston,Online,Youth,Engineer,40.0,1.0,4272.41,1
14.16,Credit,Oklahoma City,Branch,Senior,Retired,290.0,1.0,5399.76,2
899.2850000000002,Credit,Omaha,Branch,Senior,Retired,48.0,1.0,2467.39,0
61.330000000000005,Debit,Raleigh,ATM,Youth,Engineer,129.0,1.0,7537.400000000001,0
27.64,Debit,New York,Online,Adult,Engineer,22.999999999999996,1.0,7498.509999999999,2
3.85,Debit,San Jose,ATM,Youth,Doctor,32.0,1.0,10506.41,0
431.22,Credit,Austin,Branch,Senior,Retired,129.0,1.0,6505.98,1
178.55,Debit,Houston,Branch,Adult,Engineer,67.0,1.0,7568.400000000001,2
248.76,Debit,Denver,ATM,Youth,Student,56.0,1.0,546.46,1
76.16,Debit,San Francisco,ATM,Youth,Student,99.0,1.0,1072.25,0
347.25,Debit,Indianapolis,ATM,Senior,Doctor,250.0,1.0,7273.55,2
